word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
benefit,0,0,0,0,0,0,1,0,0,0
benevolence,0,0,0,0,1,0,1,0,0,1
benign,0,0,0,0,1,0,1,0,0,0
bequest,0,0,0,0,0,0,0,0,0,1
bereaved,0,0,0,0,0,1,0,1,0,0
bereavement,0,0,0,0,0,1,0,1,0,0
bereft,0,0,0,0,0,1,0,0,0,0
berserk,1,0,0,0,0,1,0,0,0,0
berth,0,0,0,0,0,0,1,0,0,0
bestial,0,0,1,1,0,1,0,0,0,0
betray,1,0,1,0,0,1,0,1,1,0
betrayal,1,0,1,0,0,1,0,1,0,0
betrothed,0,1,0,0,1,0,1,0,0,1
betterment,0,0,0,0,0,0,1,0,0,0
beverage,0,0,0,0,0,0,1,0,0,0
beware,0,1,0,1,0,1,0,0,0,0
bewildered,0,0,0,1,0,1,0,0,1,0
bewilderment,0,0,0,1,0,0,0,0,1,0
bias,1,0,0,0,0,1,0,0,0,0
biased,0,0,0,0,0,1,0,0,0,0
biblical,0,0,0,0,0,0,1,0,0,0
bickering,1,0,1,0,0,1,0,0,0,0
biennial,0,1,0,0,0,0,0,0,0,0
bier,0,0,0,1,0,1,0,1,0,0
bigot,1,0,1,1,0,1,0,0,0,0
bigoted,1,0,1,1,0,1,0,1,0,0
bile,1,0,1,0,0,1,0,0,0,0
bilingual,0,0,0,0,0,0,1,0,0,0
biopsy,0,0,0,1,0,1,0,0,0,0
birch,1,0,1,1,0,1,0,0,0,0
birth,0,1,0,1,1,0,1,0,0,1
birthday,0,1,0,0,1,0,1,0,1,0
birthplace,1,0,0,0,0,1,0,0,0,0
bitch,1,0,1,1,0,1,0,1,0,0
bite,0,0,0,0,0,1,0,0,0,0
bitterly,1,0,1,0,0,1,0,1,0,0
bitterness,1,0,1,0,0,1,0,1,0,0
bizarre,0,0,0,0,0,1,0,0,1,0
black,0,0,0,0,0,1,0,1,0,0
blackjack,0,0,0,0,0,1,0,0,0,0
blackmail,1,0,0,1,0,1,0,0,0,0
blackness,0,0,0,1,0,1,0,1,0,0
blame,1,0,1,0,0,1,0,0,0,0
blameless,0,0,0,0,0,0,1,0,0,0
bland,0,0,0,0,0,1,0,0,0,0
blanket,0,0,0,0,0,0,0,0,0,1
blasphemous,1,0,1,0,0,1,0,0,0,0
blasphemy,1,0,0,0,0,1,0,0,0,0
blast,1,0,0,1,0,1,0,0,1,0
blatant,1,0,1,0,0,1,0,0,0,0
blather,0,0,0,0,0,1,0,0,0,0
blaze,1,0,0,0,0,1,0,0,0,0
bleak,0,0,0,0,0,1,0,1,0,0
bleeding,0,0,1,1,0,1,0,1,0,0
blemish,1,0,1,1,0,1,0,1,0,0
bless,0,1,0,0,1,0,1,0,0,1
blessed,0,0,0,0,1,0,1,0,0,0
blessing,0,1,0,0,1,0,1,0,0,1
blessings,0,1,0,0,1,0,1,0,1,1
blight,0,0,1,1,0,1,0,1,0,0
blighted,0,0,1,0,0,1,0,1,0,0
blind,0,0,0,0,0,1,0,0,0,0
blinded,0,0,0,0,0,1,0,0,0,0
blindfold,0,1,0,1,0,0,0,0,1,0
blindly,0,0,0,0,0,1,0,1,0,0
blindness,0,0,0,0,0,1,0,1,0,0
bliss,0,0,0,0,1,0,1,0,0,0
blissful,0,0,0,0,1,0,1,0,0,0
blister,0,0,1,0,0,1,0,0,0,0
blitz,0,0,0,0,0,0,0,0,1,0
bloated,0,0,1,0,0,1,0,0,0,0
blob,0,0,1,1,0,1,0,0,0,0
blockade,1,0,0,1,0,1,0,1,0,0
bloodless,0,0,0,0,0,0,1,0,0,0
bloodshed,1,0,1,1,0,1,0,1,1,0
bloodthirsty,1,0,1,1,0,1,0,0,0,0
bloody,1,0,1,1,0,1,0,1,0,0
bloom,0,1,0,0,1,0,1,0,0,1
blossom,0,0,0,0,1,0,1,0,0,0
blot,0,0,0,0,0,1,0,0,0,0
blower,0,0,0,0,0,1,0,0,0,0
blowout,0,0,0,0,0,1,0,0,0,0
blue,0,0,0,0,0,0,0,1,0,0
blues,0,0,0,1,0,1,0,1,0,0
bluff,0,0,0,0,0,1,0,0,0,0
blunder,0,0,1,0,0,1,0,1,0,0
blur,0,0,0,0,0,1,0,0,0,0
blurred,0,0,0,0,0,1,0,0,0,0
blush,0,0,0,0,0,1,0,0,0,0
board,0,1,0,0,0,0,0,0,0,0
boast,0,0,0,0,0,1,1,0,0,0
boasting,0,0,0,0,0,1,0,0,0,0
bodyguard,0,0,0,0,0,0,1,0,0,1
bog,0,0,0,0,0,1,0,0,0,0
bogus,1,0,1,0,0,1,0,0,0,0
boil,0,0,1,0,0,1,0,0,0,0
boilerplate,0,0,0,0,0,1,0,0,0,0
boisterous,1,1,0,0,1,1,1,0,0,0
bold,0,0,0,0,0,0,1,0,0,0
boldness,0,0,0,0,0,0,1,0,0,0
bolster,0,0,0,0,0,0,1,0,0,0
bomb,1,0,0,1,0,1,0,1,1,0
bombard,1,0,0,1,0,1,0,0,0,0
bombardment,1,0,0,1,0,1,0,0,0,0
bombed,0,0,1,0,0,1,0,0,0,0
bomber,0,0,0,1,0,0,0,1,0,0
bonanza,0,0,0,0,1,0,1,0,0,0
bondage,0,0,0,1,0,1,0,1,0,0
bonds,0,0,0,0,0,1,0,0,0,0
bonne,0,0,0,0,0,0,1,0,0,0
bonus,0,1,0,0,1,0,1,0,1,0
boo,0,0,0,0,0,1,0,0,0,0
booby,0,0,0,0,0,1,0,0,0,0
bookish,0,0,0,0,0,0,1,0,0,0
bookshop,0,0,0,0,0,0,1,0,0,0
bookworm,0,0,0,0,0,1,1,0,0,0
boomerang,0,1,0,0,0,0,0,0,0,1
boon,0,0,0,0,0,0,1,0,0,0
booze,0,0,0,0,0,1,0,0,0,0
bore,0,0,0,0,0,1,0,0,0,0
boredom,0,0,0,0,0,1,0,1,0,0
boring,0,0,0,0,0,1,0,0,0,0
borrower,0,0,0,0,0,1,0,0,0,0
bother,0,0,0,0,0,1,0,0,0,0
bothering,1,0,0,0,0,1,0,1,0,0
bottom,0,0,0,0,0,1,0,1,0,0
bottomless,0,0,0,1,0,0,0,0,0,0
bound,0,0,0,0,0,1,0,0,0,0
bountiful,0,1,0,0,1,0,1,0,0,0
bounty,0,1,0,0,1,0,1,0,0,1
bouquet,0,0,0,0,1,0,1,0,0,1
bout,1,0,0,0,0,1,0,0,0,0
bovine,0,0,1,0,0,1,0,0,0,0
bowels,0,0,1,0,0,0,0,0,0,0
boxing,1,0,0,0,0,0,0,0,0,0
boy,0,0,1,0,0,1,0,0,0,0
boycott,0,0,0,0,0,1,0,0,0,0
brag,0,0,0,0,0,1,0,0,0,0
brains,0,0,0,0,0,0,1,0,0,0
bran,0,0,1,0,0,0,0,0,0,0
brandy,0,0,0,0,0,1,0,0,0,0
bravado,0,0,0,0,0,1,0,0,0,0
bravery,0,0,0,0,0,0,1,0,0,0
brawl,1,0,1,1,0,1,0,0,0,0
brazen,1,0,0,0,0,1,0,0,0,0
breach,0,0,0,0,0,1,0,0,0,0
break,0,0,0,0,0,0,0,0,1,0
breakdown,0,0,0,0,0,1,0,0,0,0
breakfast,0,0,0,0,0,0,1,0,0,0
breakneck,0,0,0,0,0,1,0,0,0,0
breakup,0,0,0,0,0,1,0,1,0,0
bribe,0,0,0,0,0,1,0,0,0,0
bribery,0,0,1,0,0,1,0,0,0,0
bridal,0,1,0,0,1,0,1,0,0,1
bride,0,1,0,0,1,0,1,0,0,1
bridegroom,0,1,0,0,1,0,1,0,0,1
bridesmaid,0,0,0,0,1,0,1,0,0,1
brigade,0,0,0,1,0,1,0,0,0,0
brighten,0,0,0,0,1,0,1,0,1,1
brightness,0,0,0,0,0,0,1,0,0,0
brilliant,0,1,0,0,1,0,1,0,0,1
brimstone,1,0,0,1,0,1,0,0,0,0
bristle,0,0,0,0,0,1,0,0,0,0
broadside,0,1,0,0,0,1,0,0,0,0
brocade,0,0,0,0,0,0,1,0,0,0
broil,1,0,0,0,0,1,0,0,0,0
broke,0,0,0,1,0,1,0,1,0,0
broken,1,0,0,1,0,1,0,1,0,0
brothel,0,0,1,0,0,1,0,0,0,0
brother,0,0,0,0,0,0,1,0,0,1
brotherhood,0,0,0,0,0,0,1,0,0,1
brotherly,0,1,0,0,1,0,1,0,0,1
bruise,0,1,0,0,0,1,0,0,0,0
brunt,1,0,0,0,0,1,0,0,0,0
brutal,1,0,0,1,0,1,0,0,0,0
brutality,1,0,0,1,0,1,0,0,0,0
brute,1,0,0,1,0,1,0,1,0,0
buck,0,0,0,1,0,1,1,0,1,0
buddy,0,1,0,0,1,0,1,0,0,1
budget,0,0,0,0,0,0,0,0,0,1
buffet,1,0,0,0,0,1,0,0,0,0
bug,0,0,1,1,0,1,0,0,0,0
bugaboo,1,0,0,1,0,1,0,1,0,0
bugle,0,1,0,0,0,0,0,0,0,0
build,0,0,0,0,0,0,1,0,0,0
building,0,0,0,0,0,0,1,0,0,0
bulbous,0,0,0,0,0,1,0,0,0,0
bulldog,0,0,0,0,0,0,1,0,0,0
bulletproof,0,0,0,0,0,0,1,0,0,0
bully,1,0,0,1,0,1,0,0,0,0
bum,0,0,1,0,0,1,0,1,0,0
bummer,1,0,1,0,0,1,0,0,0,0
bunker,0,0,0,1,0,0,0,0,0,0
buoy,0,0,0,0,0,0,1,0,0,0
burdensome,0,0,0,1,0,1,0,1,0,0
bureaucracy,0,0,0,0,0,1,0,0,0,1
bureaucrat,0,0,1,0,0,1,0,0,0,0
burglar,0,0,1,1,0,1,0,0,0,0
burglary,0,0,0,0,0,1,0,0,0,0
burial,1,0,0,1,0,1,0,1,0,0
buried,0,0,0,1,0,1,0,1,0,0
burke,1,0,1,1,0,1,0,1,0,0
burlesque,0,0,0,0,0,0,0,0,1,0
burnt,0,0,1,0,0,1,0,0,0,0
bursary,0,0,0,0,0,0,0,0,0,1
bury,0,0,0,0,0,0,0,1,0,0
buss,0,0,0,0,1,0,1,0,0,0
busted,1,0,0,1,0,1,0,0,0,0
butcher,1,0,1,1,0,1,0,0,0,0
butler,0,0,0,0,0,0,1,0,0,1
butt,0,0,0,0,0,1,0,0,0,0
buttery,0,0,0,0,0,0,1,0,0,0
buxom,0,0,0,0,0,0,1,0,0,0
buzz,0,1,0,1,0,0,1,0,0,0
buzzed,0,0,0,0,0,1,0,0,0,0
bye,0,1,0,0,0,0,0,0,0,0
bylaw,0,0,0,0,0,0,0,0,0,1
cab,0,0,0,0,0,0,1,0,0,0
cabal,0,0,0,1,0,1,0,0,0,0
cabinet,0,0,0,0,0,0,1,0,0,1
cable,0,0,0,0,0,0,0,0,1,0
cacophony,1,0,1,0,0,1,0,0,0,0
cad,1,0,1,0,0,1,0,0,0,0
cadaver,0,0,1,1,0,1,0,1,1,0
cafe,0,0,0,0,0,0,1,0,0,0
cage,0,0,0,0,0,1,0,1,0,0
calamity,0,0,0,0,0,0,0,1,0,0
calculating,0,0,0,0,0,1,0,0,0,0
calculation,0,1,0,0,0,0,0,0,0,0
calculator,0,0,0,0,0,0,1,0,0,1
calf,0,0,0,0,1,0,1,0,0,1
callous,1,0,1,0,0,1,0,0,0,0
calls,0,1,0,0,0,1,0,0,0,1
calm,0,0,0,0,0,0,1,0,0,0
camouflage,0,0,0,0,0,0,0,0,1,0
camouflaged,0,0,0,0,0,0,0,0,1,0
campaigning,1,0,0,1,0,1,0,0,0,0
canary,0,0,0,0,0,0,1,0,0,0
cancel,0,0,0,0,0,1,0,1,0,0
cancer,1,0,1,1,0,1,0,1,0,0
candid,0,1,0,0,1,0,1,0,1,1
candidate,0,0,0,0,0,0,1,0,0,0
candied,0,0,0,0,0,0,1,0,0,0
cane,1,0,0,1,0,0,0,0,0,0
canker,1,0,1,0,0,1,0,0,0,0
cannibal,0,0,1,1,0,1,0,0,0,0
cannibalism,0,0,1,0,0,1,0,0,0,0
cannon,1,0,0,1,0,1,0,0,0,0
canons,0,0,0,0,0,0,0,0,0,1
cap,0,1,0,0,0,0,0,0,0,1
capitalist,0,0,0,0,0,0,1,0,0,0
captain,0,0,0,0,0,0,1,0,0,0
captivate,0,1,0,0,1,0,1,0,1,1
captivating,0,0,0,0,0,0,1,0,0,0
captive,0,0,0,1,0,1,0,1,0,0
captivity,0,0,0,0,0,1,0,1,0,0
captor,0,0,0,1,0,1,0,0,0,0
capture,0,0,0,0,0,1,0,0,0,0
carcass,0,0,1,1,0,1,0,1,0,0
carcinoma,0,0,0,1,0,1,0,1,0,0
cardiomyopathy,0,0,0,1,0,1,0,1,0,0
career,0,1,0,0,0,0,1,0,0,0
careful,0,0,0,0,0,0,1,0,0,0
carefully,0,0,0,0,0,0,1,0,0,0
carelessness,1,0,1,0,0,1,0,0,0,0
caress,0,0,0,0,0,0,1,0,0,0
caretaker,0,0,0,0,0,0,1,0,0,1
caricature,0,0,0,0,0,1,0,0,0,0
caries,0,0,1,0,0,1,0,0,0,0
carnage,1,0,1,1,0,1,0,1,1,0
carnal,0,0,0,0,0,1,0,0,0,0
carnivorous,0,0,0,1,0,1,0,0,0,0
carol,0,0,0,0,1,0,1,0,0,1
cartel,0,0,0,0,0,1,0,0,0,0
cartridge,0,0,0,1,0,0,0,0,0,0
cascade,0,0,0,0,0,0,1,0,0,0
case,0,0,0,1,0,1,0,1,0,0
cash,1,1,0,1,1,0,1,0,0,1
cashier,0,0,0,0,0,0,0,0,0,1
casket,0,0,0,1,0,1,0,1,0,0
caste,0,0,0,0,0,1,0,0,0,0
casualty,1,0,0,1,0,1,0,1,0,0
cataract,0,1,0,1,0,1,0,1,0,0
catastrophe,1,0,1,1,0,1,0,1,1,0
catch,0,0,0,0,0,0,0,0,1,0
catechism,0,0,1,0,0,0,0,0,0,0
categorical,0,0,0,0,0,0,1,0,0,0
cater,0,0,0,0,0,0,1,0,0,0
cathartic,0,0,0,0,0,0,1,0,0,0
cathedral,0,0,0,0,1,0,1,0,0,1
catheter,0,0,0,0,0,1,0,0,0,0
caution,1,1,0,1,0,1,0,0,0,0
cautionary,0,0,0,1,0,0,0,0,0,0
cautious,0,1,0,1,0,0,1,0,0,1
cautiously,0,0,0,1,0,0,1,0,0,0
cede,0,0,0,0,0,1,0,0,0,0
celebrated,0,1,0,0,1,0,1,0,0,0
celebrating,0,1,0,0,1,0,1,0,0,0
celebration,0,1,0,0,1,0,1,0,1,1
celebrity,1,1,1,0,1,1,1,0,1,1
celestial,0,1,0,0,1,0,1,0,0,0
cement,0,1,0,0,0,0,0,0,0,1
cemetery,0,0,0,1,0,1,0,1,0,0
censor,1,0,1,1,0,1,0,0,0,1
censure,0,0,0,0,0,1,0,0,0,0
center,0,0,0,0,0,0,1,0,0,1
centurion,0,0,0,0,0,0,1,0,0,0
cerebral,0,0,0,0,0,0,1,0,0,0
ceremony,0,0,0,0,1,0,1,0,1,0
certainty,0,0,0,0,0,0,1,0,0,0
certify,0,0,0,0,0,0,0,0,0,1
cess,0,0,1,0,0,1,0,0,0,0
cessation,0,0,0,0,0,1,0,0,0,0
chaff,1,0,0,1,0,1,0,0,0,0
chafing,0,0,0,0,0,1,0,0,0,0
chagrin,0,0,1,0,0,1,0,1,0,0
chairman,0,0,0,0,0,0,1,0,0,1
chairwoman,0,0,0,0,0,0,1,0,0,1
challenge,1,0,0,1,0,1,0,0,0,0
champion,0,1,0,0,1,0,1,0,0,1
chance,0,0,0,0,0,0,0,0,1,0
chancellor,0,0,0,0,0,0,0,0,0,1
change,0,0,0,1,0,0,0,0,0,0
changeable,0,1,0,0,0,0,0,0,1,0
chant,1,1,0,0,1,0,1,0,1,0
chaos,1,0,0,1,0,1,0,1,0,0
chaotic,1,0,0,0,0,1,0,0,0,0
chaplain,0,0,0,0,0,0,0,0,0,1
charade,0,0,0,0,0,1,0,0,0,0
chargeable,0,0,0,1,0,1,0,1,0,0
charger,0,0,0,0,0,0,1,0,0,0
charitable,0,1,0,0,1,0,1,0,0,1
charity,0,0,0,0,1,0,1,0,0,0
charm,0,0,0,0,0,0,1,0,0,0
charmed,0,0,0,0,1,1,1,0,0,0
charming,0,0,0,0,0,0,1,0,0,0
chart,0,0,0,0,0,0,0,0,0,1
chase,0,0,0,0,0,1,0,0,0,0
chasm,0,0,0,1,0,0,0,0,0,0
chastisement,0,0,0,0,0,1,0,0,0,0
chastity,0,1,0,0,0,0,1,0,0,1
chattering,0,0,0,0,0,0,1,0,0,0
chatty,0,0,0,0,0,1,0,0,0,0
cheap,0,0,0,0,0,1,0,0,0,0
cheat,1,0,1,0,0,1,0,0,0,0
checklist,0,0,0,0,0,0,1,0,0,1
cheer,0,1,0,0,1,0,1,0,1,1
cheerful,0,0,0,0,1,0,1,0,1,0
cheerfulness,0,1,0,0,1,0,1,0,0,1
cheering,0,0,0,0,1,0,1,0,0,0
cheery,0,1,0,0,1,0,1,0,0,0
cheesecake,0,0,0,0,0,1,0,0,0,0
chemist,0,0,0,0,0,0,1,0,0,1
cherish,0,1,0,0,1,0,1,0,1,1
cherry,0,0,0,0,0,0,1,0,0,0
chicane,0,1,0,0,0,1,0,0,1,1
chicken,0,0,0,1,0,0,0,0,0,0
chieftain,0,0,0,0,0,0,1,0,0,0
child,0,1,0,0,1,0,1,0,0,0
childhood,0,0,0,0,1,0,1,0,0,0
childish,0,0,0,0,0,1,0,0,0,0
chilly,0,0,0,0,0,1,0,0,0,0
chimera,0,0,0,1,0,0,0,0,1,0
chirp,0,0,0,0,1,0,1,0,0,0
chisel,0,0,0,0,0,0,1,0,0,0
chivalry,0,0,0,0,0,0,1,0,0,0
chloroform,0,0,0,0,0,1,0,0,0,0
chocolate,0,1,0,0,1,0,1,0,0,1
choice,0,0,0,0,0,0,1,0,0,0
choir,0,0,0,0,1,0,1,0,0,1
choke,1,0,0,0,0,1,0,1,0,0
cholera,0,0,1,1,0,1,0,1,0,0
chop,0,0,0,0,0,1,0,0,0,0
choral,0,0,0,0,1,0,1,0,0,0
chore,0,0,0,0,0,1,0,0,0,0
chorus,0,0,0,0,0,0,1,0,0,0
chosen,0,0,0,0,0,0,1,0,0,0
chowder,0,0,0,0,0,0,1,0,0,0
chronic,0,0,0,0,0,1,0,1,0,0
chronicle,0,0,0,0,0,0,1,0,0,1
chuckle,0,1,0,0,1,0,1,0,1,1
church,0,1,0,0,1,0,1,0,0,1
cider,0,0,0,0,0,0,1,0,0,0
cigarette,0,0,0,0,0,1,0,0,0,0
circumcision,0,0,0,0,0,0,1,0,0,0
circumvention,0,0,0,0,0,1,1,0,0,0
citizen,0,0,0,0,0,0,1,0,0,0
civil,0,0,0,0,0,0,1,0,0,0
civility,0,0,0,0,0,0,1,0,0,0
civilization,0,0,0,0,0,0,1,0,0,1
civilized,0,0,0,0,1,0,1,0,0,1
claimant,1,0,1,0,0,0,0,0,0,0
clairvoyant,0,0,0,0,0,0,1,0,0,0
clamor,1,1,1,0,0,1,0,0,1,0
clan,0,0,0,0,0,0,0,0,0,1
clap,0,1,0,0,1,0,1,0,0,1
clarify,0,0,0,0,0,0,1,0,0,0
clash,1,0,0,0,0,1,0,0,0,0
clashing,1,0,0,1,0,1,0,0,0,0
classic,0,0,0,0,0,0,1,0,0,0
classical,0,0,0,0,0,0,1,0,0,0
classics,0,0,0,0,1,0,1,0,0,0
classify,0,0,0,0,0,0,1,0,0,0
claw,1,0,0,1,0,1,0,0,0,0
clean,0,0,0,0,1,0,1,0,0,1
cleaning,0,0,0,0,0,0,1,0,0,0
cleanliness,0,0,0,0,0,0,1,0,0,0
cleanly,0,0,0,0,0,0,1,0,0,0
cleanse,0,0,0,0,0,0,1,0,0,0
cleansing,0,0,0,0,0,0,1,0,0,0
clearance,0,0,0,0,0,0,1,0,0,1
clearness,0,0,0,0,0,0,1,0,0,0
cleave,0,0,0,1,0,0,0,0,0,0
clerical,0,0,0,0,0,0,1,0,0,1
clever,0,0,0,0,0,0,1,0,0,0
cleverness,0,0,0,0,0,0,1,0,0,0
cliff,0,0,0,1,0,0,0,0,0,0
climax,0,1,0,0,1,0,1,0,1,1
clock,0,1,0,0,0,0,0,0,0,0
cloister,0,0,0,0,0,1,0,0,0,0
closeness,0,0,0,0,1,0,1,0,0,1
closure,0,1,0,0,1,0,1,1,0,0
clothe,0,0,0,0,0,0,1,0,0,0
clouded,0,0,0,0,0,1,0,1,0,0
cloudiness,0,0,0,1,0,1,0,0,0,0
cloudy,0,0,0,0,0,0,0,1,0,0
clown,0,1,0,0,1,0,1,0,1,0
clue,0,1,0,0,0,0,0,0,0,0
clump,0,0,0,0,0,1,0,0,0,0
clumsy,0,0,1,0,0,1,0,0,0,0
coach,0,0,0,0,0,0,0,0,0,1
coalesce,0,0,0,0,0,0,0,0,0,1
coalition,0,0,0,0,0,0,1,0,0,0
coast,0,0,0,0,0,0,1,0,0,0
coax,0,0,0,0,0,0,0,0,0,1
cobra,0,0,0,1,0,0,0,0,0,0
cocaine,0,0,0,0,0,1,0,1,0,0
coerce,1,0,1,1,0,1,0,0,0,0
coercion,1,0,1,1,0,1,0,1,0,0
coexist,0,0,0,0,0,0,1,0,0,1
coexisting,0,0,0,0,0,0,0,0,0,1
coffin,0,0,0,1,0,1,0,1,0,0
cogent,0,0,0,0,0,0,1,0,0,1
cognitive,0,0,0,0,0,0,1,0,0,0
coherence,0,0,0,0,0,0,1,0,0,0
coherent,0,0,0,0,0,0,1,0,0,0
cohesion,0,0,0,0,0,0,0,0,0,1
cohesive,0,0,0,0,0,0,1,0,0,1
coincidence,0,0,0,0,0,0,0,0,1,0
cold,0,0,0,0,0,1,0,0,0,0
coldly,0,0,0,0,0,1,0,0,0,0
coldness,1,0,1,1,0,1,0,1,0,0
colic,0,0,0,0,0,1,0,0,0,0
collaborator,0,0,0,0,0,0,0,0,0,1
collapse,0,0,1,1,0,1,0,1,0,0
collateral,0,0,0,0,0,0,0,0,0,1
collectively,0,0,0,0,0,0,1,0,0,1
collision,1,0,0,0,0,1,0,0,0,0
collusion,1,0,1,1,0,1,0,1,0,0
colonel,0,0,0,0,0,0,1,0,0,1
colossal,0,0,0,0,0,0,1,0,0,0
coma,0,0,0,1,0,1,0,1,0,0
comatose,0,0,0,1,0,1,0,1,0,0
combat,1,0,0,1,0,1,0,0,0,0
combatant,1,0,0,1,0,1,0,0,0,0
combative,1,0,0,1,0,1,0,0,0,0
comfort,0,1,0,0,1,0,1,0,0,1
coming,0,1,0,0,0,0,0,0,0,0
commandant,0,0,0,0,0,0,1,0,0,1
commanding,0,0,0,0,0,0,1,0,0,1
commemorate,0,1,0,0,1,0,1,1,0,0
commemoration,0,1,0,0,1,0,1,0,0,0
commemorative,0,1,0,0,0,0,1,0,0,0
commend,0,0,0,0,0,0,1,0,0,0
commendable,0,0,0,0,1,0,1,0,0,1
commentator,0,0,0,0,0,0,1,0,0,0
commerce,0,0,0,0,0,0,0,0,0,1
commission,0,0,0,0,0,0,0,0,0,1
committal,0,0,0,0,0,1,0,1,0,0
committed,0,0,0,0,0,0,1,0,0,1
committee,0,0,0,0,0,0,0,0,0,1
commodore,0,0,0,0,0,0,1,0,0,1
commonplace,0,1,0,0,0,0,0,0,0,1
commonwealth,0,0,0,0,0,0,1,0,0,1
commotion,1,0,0,0,0,1,0,0,0,0
communicate,0,0,0,0,0,0,1,0,0,1
communication,0,0,0,0,0,0,0,0,0,1
communicative,0,0,0,0,0,0,1,0,0,0
communion,0,0,0,0,1,0,1,0,0,1
communism,1,0,0,1,0,1,0,1,0,0
communist,0,0,0,0,0,1,0,0,0,0
community,0,0,0,0,0,0,1,0,0,0
commutation,0,0,0,0,0,0,1,0,0,0
commute,0,0,0,0,0,0,1,0,0,0
compact,0,0,0,0,0,0,0,0,0,1
companion,0,0,0,0,1,0,1,0,0,1
compass,0,0,0,0,0,0,0,0,0,1
compassion,0,0,0,1,0,0,1,0,0,0
compassionate,0,0,0,0,0,0,1,0,0,0
compatibility,0,0,0,0,0,0,1,0,0,0
compatible,0,0,0,0,0,0,1,0,0,0
compelling,0,0,0,0,0,0,1,0,0,0
compensate,0,1,0,0,1,0,1,0,1,1
compensatory,0,0,0,0,0,0,1,0,0,0
competence,0,0,0,0,0,0,1,0,0,1
competency,0,0,0,0,0,0,1,0,0,1
competent,0,0,0,0,0,0,1,0,0,1
competition,0,1,0,0,0,1,0,0,0,0
complacency,0,0,0,0,0,0,1,0,0,0
complain,1,0,0,0,0,1,0,1,0,0
complaint,1,0,0,0,0,1,0,0,0,0
complement,0,1,0,0,1,0,1,0,1,1
complementary,0,0,0,0,0,0,1,0,0,0
completely,0,0,0,0,0,0,1,0,0,0
completeness,0,0,0,0,0,0,1,0,0,0
completing,0,1,0,0,1,0,1,0,0,0
completion,0,1,0,0,1,0,1,0,0,0
complexed,0,0,0,0,0,1,0,0,0,0
complexity,0,0,0,0,0,1,0,0,0,0
compliance,0,0,0,0,0,0,1,0,0,1
compliant,0,0,0,0,0,0,1,0,0,0
complicate,1,0,0,0,0,1,0,0,0,0
complicated,0,0,0,0,0,1,0,0,0,0
complication,0,0,0,0,0,1,0,0,0,0
complicity,0,0,0,0,0,1,1,0,0,0
compliment,0,1,0,0,1,0,1,0,1,1
composed,0,0,0,0,0,0,1,0,0,0
composer,0,0,0,0,0,0,1,0,0,0
compost,0,0,1,0,0,1,0,0,0,0
composure,0,0,0,0,0,0,1,0,0,0
comprehend,0,0,0,0,0,0,1,0,0,0
comprehensive,0,0,0,0,0,0,1,0,0,0
compress,1,0,0,0,0,0,0,0,0,0
comptroller,0,0,0,0,0,0,0,0,0,1
compulsion,1,0,0,0,0,1,0,0,0,0
compulsory,0,0,0,0,0,1,0,0,0,0
comrade,0,0,0,0,0,0,1,0,0,1
conceal,0,0,0,0,0,1,0,1,0,0
concealed,0,1,0,1,0,1,0,0,1,0
concealment,1,1,0,1,0,1,0,0,0,0
conceit,0,0,0,0,0,1,0,0,0,0
conceited,0,0,0,0,0,1,0,0,0,0
concentric,0,0,0,0,0,0,1,0,0,0
concerned,0,0,0,1,0,0,0,1,0,0
conciliation,0,0,0,0,1,0,1,0,0,1
concluding,0,0,0,0,0,0,1,0,0,0
concord,0,0,0,0,0,0,1,0,0,1
concordance,0,0,0,0,0,0,1,0,0,1
concussion,1,0,0,0,0,1,0,1,0,0
condemn,1,0,0,0,0,1,0,0,0,0
condemnation,1,1,1,1,0,1,0,1,0,0
condescending,0,0,0,0,0,1,0,0,0,0
condescension,1,0,1,0,0,1,0,1,0,0
condolence,0,0,0,0,0,0,1,1,0,0
condone,0,0,0,0,0,0,1,0,0,0
conducive,0,0,0,0,0,0,1,0,0,0
conductivity,0,0,0,0,0,0,1,0,0,0
confederate,0,0,0,0,0,0,1,0,0,1
confess,0,0,0,0,0,1,1,0,0,1
confession,0,1,0,1,0,1,0,1,1,0
confessional,0,0,0,1,0,0,0,0,0,1
confide,0,0,0,0,0,0,0,0,0,1
confidence,0,0,0,1,1,0,1,0,0,1
confident,0,0,0,0,1,0,1,0,0,1
confidential,0,0,0,0,0,0,0,0,0,1
confidentially,0,0,0,0,0,0,0,0,0,1
confine,1,0,0,1,0,1,0,1,0,0
confined,1,0,1,1,0,1,0,1,0,0
confinement,1,0,0,1,0,1,0,1,0,0
confirmation,0,0,0,0,0,0,0,0,0,1
confirmed,0,0,0,0,0,0,1,0,0,1
confiscate,1,0,0,0,0,1,0,1,0,0
confiscation,0,0,0,0,0,1,0,0,0,0
conflagration,1,0,0,1,0,1,0,0,0,0
conflict,1,0,0,1,0,1,0,1,0,0
conflicting,0,0,0,0,0,1,0,0,0,0
conformance,0,0,0,0,0,0,1,0,0,0
conformity,0,0,0,0,0,0,0,0,0,1
confound,0,0,0,0,0,1,0,0,0,0
confounded,0,0,0,0,0,1,0,0,0,0
confront,1,0,0,0,0,0,0,0,0,0
confuse,0,0,0,0,0,1,0,0,0,0
confusion,1,0,0,1,0,1,0,0,0,0
